LATITUDE,LONGITUDE,Year,OBSERVATION DATE,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE_PROVINCE,,
23.4937915,120.1422358,2012,2012/12/31,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.1835251,120.3108072,2012,2012/12/31,Sacred Ibis,Threskiornis aethiopicus,12,Tainan City,,
23.5056571,120.1329273,2013,2013/1/1,Sacred Ibis,Threskiornis aethiopicus,45,Chiayi,,
23.5056571,120.1329273,2013,2013/1/1,Sacred Ibis,Threskiornis aethiopicus,45,Chiayi,,
25.038696,121.493413,2013,2013/1/2,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.038696,121.493413,2013,2013/1/2,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
23.5034496,120.1227307,2013,2013/1/5,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5034496,120.1227307,2013,2013/1/6,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
25.118758,121.471753,2013,2013/1/6,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.5004231,120.1357877,2013,2013/1/6,Sacred Ibis,Threskiornis aethiopicus,10,Chiayi,,
25.038696,121.493413,2013,2013/1/7,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
25.038696,121.493413,2013,2013/1/7,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
23.3529231,120.176568,2013,2013/1/10,Sacred Ibis,Threskiornis aethiopicus,50,Chiayi,,
23.326891,120.1706868,2013,2013/1/10,Sacred Ibis,Threskiornis aethiopicus,12,Chiayi,,
23.326891,120.1706868,2013,2013/1/10,Sacred Ibis,Threskiornis aethiopicus,12,Chiayi,,
23.3529231,120.176568,2013,2013/1/10,Sacred Ibis,Threskiornis aethiopicus,50,Chiayi,,
25.0385603,121.4911079,2013,2013/1/12,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
23.5004231,120.1357877,2013,2013/1/15,Sacred Ibis,Threskiornis aethiopicus,10,Chiayi,,
23.827756,120.2567732,2013,2013/1/24,Sacred Ibis,Threskiornis aethiopicus,6,Yunlin,,
23.827756,120.2567732,2013,2013/1/24,Sacred Ibis,Threskiornis aethiopicus,6,Yunlin,,
23.1829571,120.3120859,2013,2013/1/24,Sacred Ibis,Threskiornis aethiopicus,3,Tainan City,,
25.0968216,121.4829923,2013,2013/1/26,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei,,
25.0982595,121.474495,2013,2013/1/27,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei,,
25.1182626,121.470058,2013,2013/1/30,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City,,
23.827756,120.2567732,2013,2013/2/1,Sacred Ibis,Threskiornis aethiopicus,6,Yunlin,,
25.1003657,121.4570117,2013,2013/2/3,Sacred Ibis,Threskiornis aethiopicus,30,New Taipei,,
25.1550012,121.4578915,2013,2013/2/5,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei,,
23.827756,120.2567732,2013,2013/2/9,Sacred Ibis,Threskiornis aethiopicus,9,Yunlin,,
24.81046,120.9103346,2013,2013/2/10,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
23.5034496,120.1227307,2013,2013/2/11,Sacred Ibis,Threskiornis aethiopicus,13,Chiayi,,
23.503575,120.120051,2013,2013/2/12,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.503575,120.120051,2013,2013/2/12,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.827756,120.2567732,2013,2013/2/12,Sacred Ibis,Threskiornis aethiopicus,4,Yunlin,,
23.5004231,120.1357877,2013,2013/2/12,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
24.3174955,120.5514765,2013,2013/2/14,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City,,
25.1182626,121.470058,2013,2013/2/15,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
25.038696,121.493413,2013,2013/2/16,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City,,
24.8110443,120.910635,2013,2013/2/17,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu City,,
23.075209,120.048888,2013,2013/2/17,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
23.075231,120.069339,2013,2013/2/17,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
23.422753,120.212409,2013,2013/2/18,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.422753,120.212409,2013,2013/2/18,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
25.0385603,121.4911079,2013,2013/2/18,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
24.824249,121.0682148,2013,2013/2/20,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu,,
25.0982595,121.474495,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,10,New Taipei,,
25.1003657,121.4570117,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,20,New Taipei,,
23.3529231,120.176568,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.3529231,120.176568,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
25.1358793,121.4754292,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
24.8249477,120.9196016,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,X,Hsinchu City,,
24.8249477,120.9196016,2013,2013/2/24,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu City,,
25.0385603,121.4911079,2013,2013/3/2,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
25.0385603,121.4911079,2013,2013/3/3,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.107779,121.481386,2013,2013/3/3,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.503575,120.120051,2013,2013/3/4,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.503575,120.120051,2013,2013/3/4,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
25.1182626,121.470058,2013,2013/3/8,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
23.985195,120.329192,2013,2013/3/8,Sacred Ibis,Threskiornis aethiopicus,1,Changhua,,
25.0924,121.195,2013,2013/3/9,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan,,
24.739,121.0578889,2013,2013/3/9,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu,,
24.589652,120.834467,2013,2013/3/11,Sacred Ibis,Threskiornis aethiopicus,8,Miaoli,,
23.781399,120.227699,2013,2013/3/15,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin,,
23.5056571,120.1329273,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi,,
23.4554926,120.1754442,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.5056571,120.1329273,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi,,
23.5056571,120.1329273,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,3,Chiayi,,
23.4554926,120.1754442,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.4554926,120.1754442,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
25.036616,121.488114,2013,2013/3/16,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.115151,121.465599,2013,2013/3/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.115281,121.470279,2013,2013/3/18,Sacred Ibis,Threskiornis aethiopicus,8,Taipei City,,
25.11429,121.475333,2013,2013/3/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.113631,121.478156,2013,2013/3/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.202079,120.295268,2013,2013/3/19,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
25.130281,121.488336,2013,2013/3/21,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
23.075209,120.048888,2013,2013/3/24,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
25.0053472,121.4401583,2013,2013/3/26,Sacred Ibis,Threskiornis aethiopicus,2,New Taipei,,
25.115151,121.465599,2013,2013/3/27,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
25.115153,121.46775,2013,2013/3/27,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.115153,121.46775,2013,2013/3/27,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
25.115281,121.470279,2013,2013/3/27,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.115002,121.472777,2013,2013/3/27,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.1182626,121.470058,2013,2013/4/7,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
25.0385603,121.4911079,2013,2013/4/13,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City,,
25.1190203,121.4857864,2013,2013/4/13,Sacred Ibis,Threskiornis aethiopicus,4,Taipei City,,
24.0485411,120.3956535,2013,2013/4/15,Sacred Ibis,Threskiornis aethiopicus,6,Changhua,,
24.0485411,120.3956535,2013,2013/4/15,Sacred Ibis,Threskiornis aethiopicus,6,Changhua,,
24.306672,120.5486333,2013,2013/4/15,Sacred Ibis,Threskiornis aethiopicus,15,Taichung City,,
25.0385603,121.4911079,2013,2013/4/20,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City,,
24.2058062,120.4951215,2013,2013/4/20,Sacred Ibis,Threskiornis aethiopicus,1,Taichung City,,
25.0385603,121.4911079,2013,2013/4/21,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
25.08064,121.20161,2013,2013/4/25,Sacred Ibis,Threskiornis aethiopicus,10,Taoyuan,,
24.7326111,121.0691389,2013,2013/5/1,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu,,
24.7358889,121.0683056,2013,2013/5/1,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu,,
24.7401667,121.0641667,2013,2013/5/1,Sacred Ibis,Threskiornis aethiopicus,2,Hsinchu,,
24.7384444,121.0666639,2013,2013/5/1,Sacred Ibis,Threskiornis aethiopicus,1,Hsinchu,,
23.3529231,120.176568,2013,2013/5/3,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.3529231,120.176568,2013,2013/5/3,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.3529231,120.176568,2013,2013/5/3,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
25.0385603,121.4911079,2013,2013/5/4,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
25.0530626,121.5065145,2013,2013/5/6,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.0473333,121.2258333,2013,2013/5/6,Sacred Ibis,Threskiornis aethiopicus,1,Taoyuan,,
25.211742,121.438923,2013,2013/5/7,Sacred Ibis,Threskiornis aethiopicus,11,New Taipei,,
24.280154,120.698829,2013,2013/5/11,Sacred Ibis,Threskiornis aethiopicus,4,Taichung City,,
25.1672977,121.4168127,2013,2013/5/12,Sacred Ibis,Threskiornis aethiopicus,20,New Taipei,,
25.124996,121.486669,2013,2013/5/14,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.0790301,121.5641499,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.115151,121.465599,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
25.115281,121.470279,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
25.042096,121.498858,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.043843,121.500282,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.037583,121.490397,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
25.03921,121.495447,2013,2013/5/18,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.1169818,121.4728466,2013,2013/5/25,Sacred Ibis,Threskiornis aethiopicus,5,Taipei City,,
25.103334,121.490559,2013,2013/5/25,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.1080667,121.4889139,2013,2013/5/25,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.1174232,121.4646868,2013,2013/7/9,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City,,
25.1174232,121.4646868,2013,2013/7/10,Sacred Ibis,Threskiornis aethiopicus,150,Taipei City,,
25.1174232,121.4646868,2013,2013/7/16,Sacred Ibis,Threskiornis aethiopicus,120,Taipei City,,
25.1174232,121.4646868,2013,2013/7/17,Sacred Ibis,Threskiornis aethiopicus,50,Taipei City,,
25.0868038,121.1748433,2013,2013/7/18,Sacred Ibis,Threskiornis aethiopicus,5,Taoyuan,,
25.0964813,121.4562607,2013,2013/7/19,Sacred Ibis,Threskiornis aethiopicus,4,New Taipei,,
24.3172933,120.551835,2013,2013/7/22,Sacred Ibis,Threskiornis aethiopicus,30,Taichung City,,
25.1174232,121.4646868,2013,2013/7/23,Sacred Ibis,Threskiornis aethiopicus,70,Taipei City,,
25.1193311,121.4699507,2013,2013/7/23,Sacred Ibis,Threskiornis aethiopicus,20,Taipei City,,
25.1174232,121.4646868,2013,2013/8/9,Sacred Ibis,Threskiornis aethiopicus,40,Taipei City,,
25.0378216,121.492331,2013,2013/8/10,Sacred Ibis,Threskiornis aethiopicus,9,Taipei City,,
24.8101111,120.9119444,2013,2013/8/12,Sacred Ibis,Threskiornis aethiopicus,21,Hsinchu City,,
25.0964813,121.4562607,2013,2013/8/13,Sacred Ibis,Threskiornis aethiopicus,75,New Taipei,,
25.09858,121.470275,2013,2013/8/13,Sacred Ibis,Threskiornis aethiopicus,222,New Taipei,,
25.0919176,121.4510007,2013,2013/8/13,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei,,
25.1181654,121.4715385,2013,2013/8/16,Sacred Ibis,Threskiornis aethiopicus,14,Taipei City,,
25.0385603,121.4911079,2013,2013/8/19,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
24.0072671,120.3604174,2013,2013/8/24,Sacred Ibis,Threskiornis aethiopicus,32,Changhua,,
23.3401648,120.1741219,2013,2013/9/1,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi,,
23.3401648,120.1741219,2013,2013/9/1,Sacred Ibis,Threskiornis aethiopicus,5,Chiayi,,
25.090807,121.1978674,2013,2013/9/6,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan,,
25.0868038,121.1748433,2013,2013/9/6,Sacred Ibis,Threskiornis aethiopicus,2,Taoyuan,,
23.4565144,120.1928866,2013,2013/9/7,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.5334582,120.1632643,2013,2013/9/7,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin,,
23.5334582,120.1632643,2013,2013/9/7,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin,,
23.4565144,120.1928866,2013,2013/9/7,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.5334582,120.1632643,2013,2013/9/7,Sacred Ibis,Threskiornis aethiopicus,2,Yunlin,,
23.4565144,120.1928866,2013,2013/9/7,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.4527019,120.1799548,2013,2013/9/29,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.4527019,120.1799548,2013,2013/9/29,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.503575,120.120051,2013,2013/9/29,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.503575,120.120051,2013,2013/9/29,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
25.1182626,121.470058,2013,2013/10/8,Sacred Ibis,Threskiornis aethiopicus,6,Taipei City,,
25.1182626,121.470058,2013,2013/10/12,Sacred Ibis,Threskiornis aethiopicus,3,Taipei City,,
23.075209,120.048888,2013,2013/10/12,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
23.3529231,120.176568,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.326891,120.1706868,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.32382,120.12027,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City,,
23.5521856,120.1516342,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,4,Yunlin,,
23.326891,120.1706868,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.32382,120.12027,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City,,
23.3529231,120.176568,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5004231,120.1357877,2013,2013/10/19,Sacred Ibis,Threskiornis aethiopicus,75,Chiayi,,
23.5056571,120.1329273,2013,2013/10/20,Sacred Ibis,Threskiornis aethiopicus,35,Chiayi,,
23.5056571,120.1329273,2013,2013/10/20,Sacred Ibis,Threskiornis aethiopicus,35,Chiayi,,
25.1182626,121.470058,2013,2013/10/27,Sacred Ibis,Threskiornis aethiopicus,58,Taipei City,,
25.1182626,121.470058,2013,2013/10/27,Sacred Ibis,Threskiornis aethiopicus,X,Taipei City,,
23.2773927,120.1654664,2013,2013/10/27,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City,,
23.5034496,120.1227307,2013,2013/10/27,Sacred Ibis,Threskiornis aethiopicus,30,Chiayi,,
23.45523,120.19952,2013,2013/11/2,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.1829571,120.3120859,2013,2013/11/2,Sacred Ibis,Threskiornis aethiopicus,2,Tainan City,,
23.45523,120.19952,2013,2013/11/2,Sacred Ibis,Threskiornis aethiopicus,8,Chiayi,,
23.4937915,120.1422358,2013,2013/11/3,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.4937915,120.1422358,2013,2013/11/3,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
25.1169818,121.4728466,2013,2013/11/3,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
25.089728,121.45571,2013,2013/11/9,Sacred Ibis,Threskiornis aethiopicus,1,New Taipei,,
23.173118,120.114862,2013,2013/11/9,Sacred Ibis,Threskiornis aethiopicus,5,Tainan City,,
23.172943,120.110943,2013,2013/11/9,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
23.0678871,120.0539589,2013,2013/11/10,Sacred Ibis,Threskiornis aethiopicus,11,Tainan City,,
23.0678871,120.0539589,2013,2013/11/10,Sacred Ibis,Threskiornis aethiopicus,11,Tainan City,,
23.0678871,120.0539589,2013,2013/11/10,Sacred Ibis,Threskiornis aethiopicus,X,Tainan City,,
25.1182626,121.470058,2013,2013/11/10,Sacred Ibis,Threskiornis aethiopicus,79,Taipei City,,
23.5034496,120.1227307,2013,2013/11/17,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi,,
25.1169818,121.4728466,2013,2013/11/17,Sacred Ibis,Threskiornis aethiopicus,30,Taipei City,,
23.3340742,120.1689076,2013,2013/11/17,Sacred Ibis,Threskiornis aethiopicus,40,Chiayi,,
25.0385603,121.4911079,2013,2013/11/19,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.5034496,120.1227307,2013,2013/11/23,Sacred Ibis,Threskiornis aethiopicus,20,Chiayi,,
23.5034496,120.1227307,2013,2013/11/23,Sacred Ibis,Threskiornis aethiopicus,30,Chiayi,,
25.13406,121.47038,2013,2013/11/24,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.5004231,120.1357877,2013,2013/11/30,Sacred Ibis,Threskiornis aethiopicus,120,Chiayi,,
23.0773234,120.0609756,2013,2013/12/2,Sacred Ibis,Threskiornis aethiopicus,40,Tainan City,,
23.5004231,120.1357877,2013,2013/12/4,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.503575,120.120051,2013,2013/12/8,Sacred Ibis,Threskiornis aethiopicus,50,Chiayi,,
23.503575,120.120051,2013,2013/12/8,Sacred Ibis,Threskiornis aethiopicus,50,Chiayi,,
25.1182626,121.470058,2013,2013/12/12,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
23.5056571,120.1329273,2013,2013/12/14,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.3529231,120.176568,2013,2013/12/14,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5056571,120.1329273,2013,2013/12/14,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.3529231,120.176568,2013,2013/12/14,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5034496,120.1227307,2013,2013/12/15,Sacred Ibis,Threskiornis aethiopicus,15,Chiayi,,
23.5004231,120.1357877,2013,2013/12/17,Sacred Ibis,Threskiornis aethiopicus,19,Chiayi,,
23.5004231,120.1357877,2013,2013/12/18,Sacred Ibis,Threskiornis aethiopicus,85,Chiayi,,
23.5056571,120.1329273,2013,2013/12/21,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5056571,120.1329273,2013,2013/12/21,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5056571,120.1329273,2013,2013/12/21,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5521856,120.1516342,2013,2013/12/21,Sacred Ibis,Threskiornis aethiopicus,8,Yunlin,,
23.5056571,120.1329273,2013,2013/12/21,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5056571,120.1329273,2013,2013/12/21,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.5004231,120.1357877,2013,2013/12/22,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi,,
23.5004231,120.1357877,2013,2013/12/22,Sacred Ibis,Threskiornis aethiopicus,56,Chiayi,,
23.0226,120.1666,2013,2013/12/23,Sacred Ibis,Threskiornis aethiopicus,8,Tainan City,,
23.3584163,120.167681,2013,2013/12/25,Sacred Ibis,Threskiornis aethiopicus,4,Chiayi,,
23.5004231,120.1357877,2013,2013/12/28,Sacred Ibis,Threskiornis aethiopicus,25,Chiayi,,
23.173118,120.114862,2013,2013/12/28,Sacred Ibis,Threskiornis aethiopicus,6,Tainan City,,
24.8337914,121.8133163,2013,2013/12/31,Sacred Ibis,Threskiornis aethiopicus,X,Ilan,,
23.4554926,120.1754442,2013,2013/12/31,Sacred Ibis,Threskiornis aethiopicus,40,Chiayi,,
25.1101253,121.4659756,2014,2014/1/1,Sacred Ibis,Threskiornis aethiopicus,15,Taipei City,,
22.8849011,120.1981886,2014,2014/1/1,Sacred Ibis,Threskiornis aethiopicus,55,Kaohsiung,,
25.1182626,121.470058,2014,2014/1/2,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.5034496,120.1227307,2014,2014/1/4,Sacred Ibis,Threskiornis aethiopicus,40,Chiayi,,
23.5004231,120.1357877,2014,2014/1/4,Sacred Ibis,Threskiornis aethiopicus,16,Chiayi,,
25.0385603,121.4911079,2014,2014/1/5,Sacred Ibis,Threskiornis aethiopicus,10,Taipei City,,
23.3529231,120.176568,2014,2014/1/5,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.3344039,120.1610327,2014,2014/1/5,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.3344039,120.1610327,2014,2014/1/5,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.3529231,120.176568,2014,2014/1/5,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.8819451,120.2931561,2014,2014/1/5,Sacred Ibis,Threskiornis aethiopicus,3,Changhua,,
24.0274795,120.378643,2014,2014/1/7,Sacred Ibis,Threskiornis aethiopicus,2,Changhua,,
25.0385603,121.4911079,2014,2014/1/8,Sacred Ibis,Threskiornis aethiopicus,1,Taipei City,,
23.5065921,120.1600498,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.5056571,120.1329273,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,12,Chiayi,,
23.5065921,120.1600498,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.5056571,120.1329273,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,12,Chiayi,,
23.5056571,120.1329273,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,12,Chiayi,,
23.5065921,120.1600498,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.5065921,120.1600498,2014,2014/1/10,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.2797356,120.1529109,2014,2014/1/11,Sacred Ibis,Threskiornis aethiopicus,10,Tainan City,,
23.2984201,120.1154244,2014,2014/1/11,Sacred Ibis,Threskiornis aethiopicus,60,Tainan City,,
23.1780309,120.1087618,2014,2014/1/11,Sacred Ibis,Threskiornis aethiopicus,1,Tainan City,,
24.9735514,121.4232481,2014,2014/1/11,Sacred Ibis,Threskiornis aethiopicus,6,New Taipei,,
23.4554926,120.1754442,2014,2014/1/12,Sacred Ibis,Threskiornis aethiopicus,6,Chiayi,,
25.1174232,121.4646868,2014,2014/1/19,Sacred Ibis,Threskiornis aethiopicus,2,Taipei City,,
23.326891,120.1706868,2014,2014/1/21,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.5004231,120.1357877,2014,2014/1/21,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
23.3584163,120.167681,2014,2014/1/21,Sacred Ibis,Threskiornis aethiopicus,18,Chiayi,,
23.4554926,120.1754442,2014,2014/1/26,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.4527019,120.1799548,2014,2014/1/26,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
23.4554926,120.1754442,2014,2014/1/26,Sacred Ibis,Threskiornis aethiopicus,2,Chiayi,,
23.4527019,120.1799548,2014,2014/1/26,Sacred Ibis,Threskiornis aethiopicus,1,Chiayi,,
25.0868038,121.1748433,2014,2014/1/28,Sacred Ibis,Threskiornis aethiopicus,6,Taoyuan,,
23.3598284,120.1787996,2014,2014/2/2,Sacred Ibis,Threskiornis aethiopicus,X,Chiayi,,
